Main;Set;Type;SampleSize;OutlierExclusion;Correlation;IndependentVariables;DV;mean;FPR;FPP
Main = FALSE;Ma + HCI;h1=Normal, Co=Normal;250;FALSE;0.1;2;2;0.5745;0.118662698412698;0.5745
Main = FALSE;HCI;h1=Binary, Co=Binary;250;FALSE;0.1;1;2;0.7515;0.183604166666667;0.7515
Main = FALSE;Ma + HCI;h1=Binary, Co=Binary;250;FALSE;0.1;1;2;0.8275;0.178475;0.8275
Main = FALSE;HCI;h1=Binary, Co=Binary;250;FALSE;0.1;2;2;0.884;0.221401785714286;0.884
Main = FALSE;Ma + HCI;h1=Binary, Co=Binary;250;FALSE;0.1;2;2;0.9435;0.23369246031746;0.9435
Main = FALSE;HCI;h1=Normal, Co=Binary;250;FALSE;0.1;1;2;0.723;0.179354166666667;0.723
Main = FALSE;Ma + HCI;h1=Normal, Co=Binary;250;FALSE;0.1;1;2;0.7845;0.185108333333333;0.7845
Main = FALSE;HCI;h1=Normal, Co=Binary;250;FALSE;0.1;2;2;0.8465;0.209428571428571;0.8465
Main = FALSE;Ma + HCI;h1=Normal, Co=Binary;250;FALSE;0.1;2;2;0.899;0.22540873015873;0.899
Main = FALSE;HCI;h1=Binary, Co=Normal;250;FALSE;0.1;1;2;0.427;0.07125;0.427
Main = FALSE;Ma + HCI;h1=Binary, Co=Normal;250;FALSE;0.1;1;2;0.47;0.0892583333333334;0.47
Main = FALSE;HCI;h1=Binary, Co=Normal;250;FALSE;0.1;2;2;0.547;0.0795446428571429;0.547
Main = FALSE;Ma + HCI;h1=Binary, Co=Normal;250;FALSE;0.1;2;2;0.6375;0.109019841269841;0.6375
Main = FALSE;HCI;h1=Normal, Co=Normal;300;FALSE;0.1;1;2;0.3915;0.0889791666666667;0.3915
Main = FALSE;Ma + HCI;h1=Normal, Co=Normal;300;FALSE;0.1;1;2;0.43;0.101825;0.43
Main = FALSE;HCI;h1=Normal, Co=Normal;300;FALSE;0.1;2;2;0.491;0.0929196428571429;0.491
Main = FALSE;Ma + HCI;h1=Normal, Co=Normal;300;FALSE;0.1;2;2;0.568;0.120190476190476;0.568
Main = FALSE;HCI;h1=Binary, Co=Binary;300;FALSE;0.1;1;2;0.7905;0.209895833333333;0.7905
Main = FALSE;Ma + HCI;h1=Binary, Co=Binary;300;FALSE;0.1;1;2;0.8725;0.194583333333333;0.8725
Main = FALSE;HCI;h1=Binary, Co=Binary;300;FALSE;0.1;2;2;0.911;0.245026785714286;0.911
Main = FALSE;Ma + HCI;h1=Binary, Co=Binary;300;FALSE;0.1;2;2;0.956;0.257456349206349;0.956
Main = FALSE;HCI;h1=Normal, Co=Binary;300;FALSE;0.1;1;2;0.75;0.195916666666667;0.75
Main = FALSE;Ma + HCI;h1=Normal, Co=Binary;300;FALSE;0.1;1;2;0.8255;0.19945;0.8255
Main = FALSE;HCI;h1=Normal, Co=Binary;300;FALSE;0.1;2;2;0.883;0.234982142857143;0.883
Main = FALSE;Ma + HCI;h1=Normal, Co=Binary;300;FALSE;0.1;2;2;0.9255;0.254242063492064;0.9255
Main = FALSE;HCI;h1=Binary, Co=Normal;300;FALSE;0.1;1;2;0.4305;0.0732083333333333;0.4305
Main = FALSE;Ma + HCI;h1=Binary, Co=Normal;300;FALSE;0.1;1;2;0.4745;0.0898666666666667;0.4745
Main = FALSE;HCI;h1=Binary, Co=Normal;300;FALSE;0.1;2;2;0.5745;0.0859464285714286;0.5745
Main = FALSE;Ma + HCI;h1=Binary, Co=Normal;300;FALSE;0.1;2;2;0.631;0.106093253968254;0.631
Main = FALSE;HCI;h1=Normal, Co=Normal;150;FALSE;0.2;1;2;0.4235;0.0898125;0.4235
Main = FALSE;Ma + HCI;h1=Normal, Co=Normal;150;FALSE;0.2;1;2;0.501;0.101616666666667;0.501
Main = FALSE;HCI;h1=Normal, Co=Normal;150;FALSE;0.2;2;2;0.551;0.0958035714285714;0.551
Main = FALSE;Ma + HCI;h1=Normal, Co=Normal;150;FALSE;0.2;2;2;0.713;0.127410714285714;0.713
Main = FALSE;HCI;h1=Binary, Co=Binary;150;FALSE;0.2;1;2;0.9445;0.310708333333333;0.9445
Main = FALSE;Ma + HCI;h1=Binary, Co=Binary;150;FALSE;0.2;1;2;0.971;0.285308333333333;0.971
Main = FALSE;HCI;h1=Binary, Co=Binary;150;FALSE;0.2;2;2;0.9905;0.348857142857143;0.9905
Main = FALSE;Ma + HCI;h1=Binary, Co=Binary;150;FALSE;0.2;2;2;0.9985;0.37289880952381;0.9985
Main = FALSE;HCI;h1=Normal, Co=Binary;150;FALSE;0.2;1;2;0.919;0.292833333333333;0.919
Main = FALSE;Ma + HCI;h1=Normal, Co=Binary;150;FALSE;0.2;1;2;0.96;0.28835;0.96
Main = FALSE;HCI;h1=Normal, Co=Binary;150;FALSE;0.2;2;2;0.9825;0.337580357142857;0.9825
Main = FALSE;Ma + HCI;h1=Normal, Co=Binary;150;FALSE;0.2;2;2;0.9935;0.369668650793651;0.9935
Main = FALSE;HCI;h1=Binary, Co=Normal;150;FALSE;0.2;1;2;0.4385;0.0760208333333333;0.4385
Main = FALSE;Ma + HCI;h1=Binary, Co=Normal;150;FALSE;0.2;1;2;0.5115;0.084775;0.5115
Main = FALSE;HCI;h1=Binary, Co=Normal;150;FALSE;0.2;2;2;0.5915;0.0840178571428572;0.5915
Main = FALSE;Ma + HCI;h1=Binary, Co=Normal;150;FALSE;0.2;2;2;0.7295;0.109884920634921;0.7295
Main = FALSE;HCI;h1=Normal, Co=Normal;200;FALSE;0.2;1;2;0.43;0.0913958333333333;0.43
Main = FALSE;Ma + HCI;h1=Normal, Co=Normal;200;FALSE;0.2;1;2;0.5255;0.109166666666667;0.5255
Main = FALSE;HCI;h1=Normal, Co=Normal;200;FALSE;0.2;2;2;0.563;0.1004375;0.563
Main = FALSE;Ma + HCI;h1=Normal, Co=Normal;200;FALSE;0.2;2;2;0.7155;0.130492063492063;0.7155
Main = FALSE;HCI;h1=Binary, Co=Binary;200;FALSE;0.2;1;2;0.973;0.3568125;0.973
Main = FALSE;Ma + HCI;h1=Binary, Co=Binary;200;FALSE;0.2;1;2;0.991;0.336375;0.991
Main = FALSE;HCI;h1=Binary, Co=Binary;200;FALSE;0.2;2;2;0.998;0.399785714285714;0.998
Main = FALSE;Ma + HCI;h1=Binary, Co=Binary;200;FALSE;0.2;2;2;0.9995;0.433041666666667;0.9995
Main = FALSE;HCI;h1=Normal, Co=Binary;200;FALSE;0.2;1;2;0.9725;0.357041666666667;0.9725
Main = FALSE;Ma + HCI;h1=Normal, Co=Binary;200;FALSE;0.2;1;2;0.9845;0.3407;0.9845
Main = FALSE;HCI;h1=Normal, Co=Binary;200;FALSE;0.2;2;2;0.9955;0.385017857142857;0.9955
Main = FALSE;Ma + HCI;h1=Normal, Co=Binary;200;FALSE;0.2;2;2;0.9995;0.436761904761905;0.9995
Main = FALSE;HCI;h1=Binary, Co=Normal;200;FALSE;0.2;1;2;0.437;0.0690833333333333;0.437
Main = FALSE;Ma + HCI;h1=Binary, Co=Normal;200;FALSE;0.2;1;2;0.529;0.0885916666666667;0.529
Main = FALSE;HCI;h1=Binary, Co=Normal;200;FALSE;0.2;2;2;0.5775;0.0824196428571429;0.5775
Main = FALSE;Ma + HCI;h1=Binary, Co=Normal;200;FALSE;0.2;2;2;0.7125;0.102470238095238;0.7125
Main = FALSE;HCI;h1=Normal, Co=Normal;250;FALSE;0.2;1;2;0.415;0.0926875;0.415
Main = FALSE;Ma + HCI;h1=Normal, Co=Normal;250;FALSE;0.2;1;2;0.5265;0.1088;0.5265
Main = FALSE;HCI;h1=Normal, Co=Normal;250;FALSE;0.2;2;2;0.555;0.100223214285714;0.555
Main = FALSE;Ma + HCI;h1=Normal, Co=Normal;250;FALSE;0.2;2;2;0.7075;0.129575396825397;0.7075
Main = FALSE;HCI;h1=Binary, Co=Binary;250;FALSE;0.2;1;2;0.989;0.398604166666667;0.989
Main = FALSE;Ma + HCI;h1=Binary, Co=Binary;250;FALSE;0.2;1;2;0.997;0.383458333333333;0.997
Main = FALSE;HCI;h1=Binary, Co=Binary;250;FALSE;0.2;2;2;1;0.438446428571429;1
Main = FALSE;Ma + HCI;h1=Binary, Co=Binary;250;FALSE;0.2;2;2;1;0.486865079365079;1
Main = FALSE;HCI;h1=Normal, Co=Binary;250;FALSE;0.2;1;2;0.9855;0.3941875;0.9855
Main = FALSE;Ma + HCI;h1=Normal, Co=Binary;250;FALSE;0.2;1;2;0.9955;0.384658333333333;0.9955
Main = FALSE;HCI;h1=Normal, Co=Binary;250;FALSE;0.2;2;2;0.998;0.424178571428571;0.998
Main = FALSE;Ma + HCI;h1=Normal, Co=Binary;250;FALSE;0.2;2;2;1;0.485144841269841;1
Main = FALSE;HCI;h1=Binary, Co=Normal;250;FALSE;0.2;1;2;0.4375;0.0741666666666667;0.4375
Main = FALSE;Ma + HCI;h1=Binary, Co=Normal;250;FALSE;0.2;1;2;0.521;0.0861916666666667;0.521
Main = FALSE;HCI;h1=Binary, Co=Normal;250;FALSE;0.2;2;2;0.5815;0.0842232142857143;0.5815
Main = FALSE;Ma + HCI;h1=Binary, Co=Normal;250;FALSE;0.2;2;2;0.7365;0.105539682539683;0.7365
Main = FALSE;HCI;h1=Normal, Co=Normal;300;FALSE;0.2;1;2;0.3865;0.0868958333333333;0.3865
Main = FALSE;Ma + HCI;h1=Normal, Co=Normal;300;FALSE;0.2;1;2;0.5205;0.106766666666667;0.5205
Main = FALSE;HCI;h1=Normal, Co=Normal;300;FALSE;0.2;2;2;0.5455;0.0961160714285714;0.5455
Main = FALSE;Ma + HCI;h1=Normal, Co=Normal;300;FALSE;0.2;2;2;0.696;0.127761904761905;0.696
Main = FALSE;HCI;h1=Binary, Co=Binary;300;FALSE;0.2;1;2;0.994;0.435625;0.994
Main = FALSE;Ma + HCI;h1=Binary, Co=Binary;300;FALSE;0.2;1;2;0.997;0.407541666666667;0.997
Main = FALSE;HCI;h1=Binary, Co=Binary;300;FALSE;0.2;2;2;1;0.461008928571429;1
Main = FALSE;Ma + HCI;h1=Binary, Co=Binary;300;FALSE;0.2;2;2;1;0.520105158730159;1
Main = FALSE;HCI;h1=Normal, Co=Binary;300;FALSE;0.2;1;2;0.995;0.4274375;0.995
Main = FALSE;Ma + HCI;h1=Normal, Co=Binary;300;FALSE;0.2;1;2;0.9975;0.4134;0.9975
Main = FALSE;HCI;h1=Normal, Co=Binary;300;FALSE;0.2;2;2;1;0.454794642857143;1
Main = FALSE;Ma + HCI;h1=Normal, Co=Binary;300;FALSE;0.2;2;2;1;0.519972222222222;1
Main = FALSE;HCI;h1=Binary, Co=Normal;300;FALSE;0.2;1;2;0.465;0.0773541666666667;0.465
Main = FALSE;Ma + HCI;h1=Binary, Co=Normal;300;FALSE;0.2;1;2;0.517;0.0873166666666667;0.517
Main = FALSE;HCI;h1=Binary, Co=Normal;300;FALSE;0.2;2;2;0.5785;0.0825625;0.5785
Main = FALSE;Ma + HCI;h1=Binary, Co=Normal;300;FALSE;0.2;2;2;0.718;0.104373015873016;0.718
Main = FALSE;HCI;h1=Normal, Co=Normal;150;FALSE;0.3;1;2;0.4605;0.0906875;0.4605
Main = FALSE;Ma + HCI;h1=Normal, Co=Normal;150;FALSE;0.3;1;2;0.624;0.11675;0.624
Main = FALSE;HCI;h1=Normal, Co=Normal;150;FALSE;0.3;2;2;0.6145;0.106758928571429;0.6145
Main = FALSE;Ma + HCI;h1=Normal, Co=Normal;150;FALSE;0.3;2;2;0.834;0.133535714285714;0.834
Main = FALSE;HCI;h1=Binary, Co=Binary;150;FALSE;0.3;1;2;0.9985;0.4570625;0.9985
Main = FALSE;Ma + HCI;h1=Binary, Co=Binary;150;FALSE;0.3;1;2;1;0.437291666666667;1
Main = FALSE;HCI;h1=Binary, Co=Binary;150;FALSE;0.3;2;2;1;0.473928571428571;1
Main = FALSE;Ma + HCI;h1=Binary, Co=Binary;150;FALSE;0.3;2;2;1;0.559093253968254;1
Main = FALSE;HCI;h1=Normal, Co=Binary;150;FALSE;0.3;1;2;0.998;0.443770833333333;0.998
Main = FALSE;Ma + HCI;h1=Normal, Co=Binary;150;FALSE;0.3;1;2;0.999;0.43755;0.999
Main = FALSE;HCI;h1=Normal, Co=Binary;150;FALSE;0.3;2;2;1;0.469732142857143;1
Main = FALSE;Ma + HCI;h1=Normal, Co=Binary;150;FALSE;0.3;2;2;1;0.555055555555556;1
Main = FALSE;HCI;h1=Binary, Co=Normal;150;FALSE;0.3;1;2;0.472;0.0779375;0.472
Main = FALSE;Ma + HCI;h1=Binary, Co=Normal;150;FALSE;0.3;1;2;0.5885;0.0865583333333333;0.5885
Main = FALSE;HCI;h1=Binary, Co=Normal;150;FALSE;0.3;2;2;0.6155;0.0825625;0.6155
Main = FALSE;Ma + HCI;h1=Binary, Co=Normal;150;FALSE;0.3;2;2;0.822;0.109982142857143;0.822
Main = FALSE;HCI;h1=Normal, Co=Normal;200;FALSE;0.3;1;2;0.477;0.0947291666666667;0.477
Main = FALSE;Ma + HCI;h1=Normal, Co=Normal;200;FALSE;0.3;1;2;0.5975;0.110266666666667;0.5975
Main = FALSE;HCI;h1=Normal, Co=Normal;200;FALSE;0.3;2;2;0.6075;0.107901785714286;0.6075
Main = FALSE;Ma + HCI;h1=Normal, Co=Normal;200;FALSE;0.3;2;2;0.823;0.137380952380952;0.823
Main = FALSE;HCI;h1=Binary, Co=Binary;200;FALSE;0.3;1;2;0.9995;0.491979166666667;0.9995
Main = FALSE;Ma + HCI;h1=Binary, Co=Binary;200;FALSE;0.3;1;2;1;0.473708333333333;1
Main = FALSE;HCI;h1=Binary, Co=Binary;200;FALSE;0.3;2;2;1;0.502330357142857;1
Main = FALSE;Ma + HCI;h1=Binary, Co=Binary;200;FALSE;0.3;2;2;1;0.593454365079365;1
Main = FALSE;HCI;h1=Normal, Co=Binary;200;FALSE;0.3;1;2;1;0.486166666666667;1
Main = FALSE;Ma + HCI;h1=Normal, Co=Binary;200;FALSE;0.3;1;2;1;0.47195;1
Main = FALSE;HCI;h1=Normal, Co=Binary;200;FALSE;0.3;2;2;1;0.499008928571429;1
Main = FALSE;Ma + HCI;h1=Normal, Co=Binary;200;FALSE;0.3;2;2;1;0.594361111111111;1
Main = FALSE;HCI;h1=Binary, Co=Normal;200;FALSE;0.3;1;2;0.4685;0.0771666666666667;0.4685
Main = FALSE;Ma + HCI;h1=Binary, Co=Normal;200;FALSE;0.3;1;2;0.5955;0.0893333333333333;0.5955
Main = FALSE;HCI;h1=Binary, Co=Normal;200;FALSE;0.3;2;2;0.616;0.0832410714285714;0.616
Main = FALSE;Ma + HCI;h1=Binary, Co=Normal;200;FALSE;0.3;2;2;0.8105;0.10202380952381;0.8105
Main = FALSE;HCI;h1=Normal, Co=Normal;250;FALSE;0.3;1;2;0.478;0.0941875;0.478
Main = FALSE;Ma + HCI;h1=Normal, Co=Normal;250;FALSE;0.3;1;2;0.598;0.109908333333333;0.598
Main = FALSE;HCI;h1=Normal, Co=Normal;250;FALSE;0.3;2;2;0.617;0.103785714285714;0.617
Main = FALSE;Ma + HCI;h1=Normal, Co=Normal;250;FALSE;0.3;2;2;0.8015;0.132607142857143;0.8015
Main = FALSE;HCI;h1=Binary, Co=Binary;250;FALSE;0.3;1;2;1;0.508375;1
Main = FALSE;Ma + HCI;h1=Binary, Co=Binary;250;FALSE;0.3;1;2;1;0.491066666666667;1
Main = FALSE;HCI;h1=Binary, Co=Binary;250;FALSE;0.3;2;2;1;0.5135625;1
Main = FALSE;Ma + HCI;h1=Binary, Co=Binary;250;FALSE;0.3;2;2;1;0.610406746031746;1
Main = FALSE;HCI;h1=Normal, Co=Binary;250;FALSE;0.3;1;2;1;0.5109375;1
Main = FALSE;Ma + HCI;h1=Normal, Co=Binary;250;FALSE;0.3;1;2;0.9995;0.493783333333333;0.9995
Main = FALSE;HCI;h1=Normal, Co=Binary;250;FALSE;0.3;2;2;1;0.512330357142857;1
Main = FALSE;Ma + HCI;h1=Normal, Co=Binary;250;FALSE;0.3;2;2;1;0.613178571428572;1
Main = FALSE;HCI;h1=Binary, Co=Normal;250;FALSE;0.3;1;2;0.45;0.0753125;0.45
Main = FALSE;Ma + HCI;h1=Binary, Co=Normal;250;FALSE;0.3;1;2;0.5945;0.0875;0.5945
Main = FALSE;HCI;h1=Binary, Co=Normal;250;FALSE;0.3;2;2;0.5995;0.0827946428571429;0.5995
Main = FALSE;Ma + HCI;h1=Binary, Co=Normal;250;FALSE;0.3;2;2;0.826;0.109367063492063;0.826
Main = FALSE;HCI;h1=Normal, Co=Normal;300;FALSE;0.3;1;2;0.465;0.0912291666666667;0.465
Main = FALSE;Ma + HCI;h1=Normal, Co=Normal;300;FALSE;0.3;1;2;0.617;0.110241666666667;0.617
Main = FALSE;HCI;h1=Normal, Co=Normal;300;FALSE;0.3;2;2;0.602;0.1018125;0.602
Main = FALSE;Ma + HCI;h1=Normal, Co=Normal;300;FALSE;0.3;2;2;0.821;0.136392857142857;0.821
Main = FALSE;HCI;h1=Binary, Co=Binary;300;FALSE;0.3;1;2;1;0.5156875;1
Main = FALSE;Ma + HCI;h1=Binary, Co=Binary;300;FALSE;0.3;1;2;1;0.499216666666667;1
Main = FALSE;HCI;h1=Binary, Co=Binary;300;FALSE;0.3;2;2;1;0.517482142857143;1
Main = FALSE;Ma + HCI;h1=Binary, Co=Binary;300;FALSE;0.3;2;2;1;0.616801587301587;1
Main = FALSE;HCI;h1=Normal, Co=Binary;300;FALSE;0.3;1;2;1;0.516291666666667;1
Main = FALSE;Ma + HCI;h1=Normal, Co=Binary;300;FALSE;0.3;1;2;1;0.507758333333333;1
Main = FALSE;HCI;h1=Normal, Co=Binary;300;FALSE;0.3;2;2;1;0.516767857142857;1
Main = FALSE;Ma + HCI;h1=Normal, Co=Binary;300;FALSE;0.3;2;2;1;0.619952380952381;1
Main = FALSE;HCI;h1=Binary, Co=Normal;300;FALSE;0.3;1;2;0.484;0.07925;0.484
Main = FALSE;Ma + HCI;h1=Binary, Co=Normal;300;FALSE;0.3;1;2;0.5655;0.0830166666666667;0.5655
Main = FALSE;HCI;h1=Binary, Co=Normal;300;FALSE;0.3;2;2;0.604;0.0807767857142857;0.604
Main = FALSE;Ma + HCI;h1=Binary, Co=Normal;300;FALSE;0.3;2;2;0.816;0.105996031746032;0.816
Main = FALSE;CCI;h1=Normal, Co=Normal;150;FALSE;0.1;1;2;0.1735;0.0563125;0.1735
Main = FALSE;Ma + CCI;h1=Normal, Co=Normal;150;FALSE;0.1;1;2;0.151;0.0481607142857143;0.151
Main = FALSE;CCI;h1=Normal, Co=Normal;150;FALSE;0.1;2;2;0.168;0.0411071428571429;0.168
Main = FALSE;Ma + CCI;h1=Normal, Co=Normal;150;FALSE;0.1;2;2;0.183;0.0476428571428571;0.183
Main = FALSE;CCI;h1=Binary, Co=Binary;150;FALSE;0.1;1;2;0.1645;0.05146875;0.1645
Main = FALSE;Ma + CCI;h1=Binary, Co=Binary;150;FALSE;0.1;1;2;0.1565;0.0487678571428572;0.1565
Main = FALSE;CCI;h1=Binary, Co=Binary;150;FALSE;0.1;2;2;0.1665;0.0459107142857143;0.1665
Main = FALSE;Ma + CCI;h1=Binary, Co=Binary;150;FALSE;0.1;2;2;0.199;0.0519801587301587;0.199
Main = FALSE;CCI;h1=Normal, Co=Binary;150;FALSE;0.1;1;2;0.151;0.04871875;0.151
Main = FALSE;Ma + CCI;h1=Normal, Co=Binary;150;FALSE;0.1;1;2;0.169;0.0534642857142857;0.169
Main = FALSE;CCI;h1=Normal, Co=Binary;150;FALSE;0.1;2;2;0.201;0.0556517857142857;0.201
Main = FALSE;Ma + CCI;h1=Normal, Co=Binary;150;FALSE;0.1;2;2;0.204;0.0484444444444444;0.204
Main = FALSE;CCI;h1=Binary, Co=Normal;150;FALSE;0.1;1;2;0.1475;0.04578125;0.1475
Main = FALSE;Ma + CCI;h1=Binary, Co=Normal;150;FALSE;0.1;1;2;0.1565;0.0506607142857143;0.1565
Main = FALSE;CCI;h1=Binary, Co=Normal;150;FALSE;0.1;2;2;0.1865;0.0517857142857143;0.1865
Main = FALSE;Ma + CCI;h1=Binary, Co=Normal;150;FALSE;0.1;2;2;0.187;0.0478789682539683;0.187
Main = FALSE;CCI;h1=Normal, Co=Normal;200;FALSE;0.1;1;2;0.1425;0.04146875;0.1425
Main = FALSE;Ma + CCI;h1=Normal, Co=Normal;200;FALSE;0.1;1;2;0.164;0.0538571428571429;0.164
Main = FALSE;CCI;h1=Normal, Co=Normal;200;FALSE;0.1;2;2;0.2055;0.0583214285714286;0.2055
Main = FALSE;Ma + CCI;h1=Normal, Co=Normal;200;FALSE;0.1;2;2;0.1985;0.0516388888888889;0.1985
Main = FALSE;CCI;h1=Binary, Co=Binary;200;FALSE;0.1;1;2;0.1605;0.05240625;0.1605
Main = FALSE;Ma + CCI;h1=Binary, Co=Binary;200;FALSE;0.1;1;2;0.1655;0.0515714285714286;0.1655
Main = FALSE;CCI;h1=Binary, Co=Binary;200;FALSE;0.1;2;2;0.1715;0.0460357142857143;0.1715
Main = FALSE;Ma + CCI;h1=Binary, Co=Binary;200;FALSE;0.1;2;2;0.1855;0.0492976190476191;0.1855
Main = FALSE;CCI;h1=Normal, Co=Binary;200;FALSE;0.1;1;2;0.147;0.04525;0.147
Main = FALSE;Ma + CCI;h1=Normal, Co=Binary;200;FALSE;0.1;1;2;0.171;0.0523035714285714;0.171
Main = FALSE;CCI;h1=Normal, Co=Binary;200;FALSE;0.1;2;2;0.171;0.0485535714285714;0.171
Main = FALSE;Ma + CCI;h1=Normal, Co=Binary;200;FALSE;0.1;2;2;0.196;0.0529900793650794;0.196
Main = FALSE;CCI;h1=Binary, Co=Normal;200;FALSE;0.1;1;2;0.1625;0.0556875;0.1625
Main = FALSE;Ma + CCI;h1=Binary, Co=Normal;200;FALSE;0.1;1;2;0.144;0.0415178571428571;0.144
Main = FALSE;CCI;h1=Binary, Co=Normal;200;FALSE;0.1;2;2;0.1825;0.0529375;0.1825
Main = FALSE;Ma + CCI;h1=Binary, Co=Normal;200;FALSE;0.1;2;2;0.199;0.052109126984127;0.199
Main = FALSE;CCI;h1=Normal, Co=Normal;250;FALSE;0.1;1;2;0.155;0.04965625;0.155
Main = FALSE;Ma + CCI;h1=Normal, Co=Normal;250;FALSE;0.1;1;2;0.17;0.0553035714285714;0.17
Main = FALSE;CCI;h1=Normal, Co=Normal;250;FALSE;0.1;2;2;0.173;0.0479732142857143;0.173
Main = FALSE;Ma + CCI;h1=Normal, Co=Normal;250;FALSE;0.1;2;2;0.1925;0.0523611111111111;0.1925
Main = FALSE;CCI;h1=Binary, Co=Binary;250;FALSE;0.1;1;2;0.1585;0.05240625;0.1585
Main = FALSE;Ma + CCI;h1=Binary, Co=Binary;250;FALSE;0.1;1;2;0.1605;0.0489464285714286;0.1605
Main = FALSE;CCI;h1=Binary, Co=Binary;250;FALSE;0.1;2;2;0.185;0.0518392857142857;0.185
Main = FALSE;Ma + CCI;h1=Binary, Co=Binary;250;FALSE;0.1;2;2;0.192;0.0564464285714286;0.192
Main = FALSE;CCI;h1=Normal, Co=Binary;250;FALSE;0.1;1;2;0.1525;0.04728125;0.1525
Main = FALSE;Ma + CCI;h1=Normal, Co=Binary;250;FALSE;0.1;1;2;0.1535;0.0528928571428572;0.1535
Main = FALSE;CCI;h1=Normal, Co=Binary;250;FALSE;0.1;2;2;0.1905;0.0562678571428572;0.1905
Main = FALSE;Ma + CCI;h1=Normal, Co=Binary;250;FALSE;0.1;2;2;0.1755;0.0466666666666667;0.1755
Main = FALSE;CCI;h1=Binary, Co=Normal;250;FALSE;0.1;1;2;0.1455;0.0495;0.1455
Main = FALSE;Ma + CCI;h1=Binary, Co=Normal;250;FALSE;0.1;1;2;0.1675;0.0534642857142857;0.1675
Main = FALSE;CCI;h1=Binary, Co=Normal;250;FALSE;0.1;2;2;0.186;0.0493125;0.186
Main = FALSE;Ma + CCI;h1=Binary, Co=Normal;250;FALSE;0.1;2;2;0.18;0.0490198412698413;0.18
Main = FALSE;CCI;h1=Normal, Co=Normal;300;FALSE;0.1;1;2;0.164;0.05384375;0.164
Main = FALSE;Ma + CCI;h1=Normal, Co=Normal;300;FALSE;0.1;1;2;0.155;0.0468392857142857;0.155
Main = FALSE;CCI;h1=Normal, Co=Normal;300;FALSE;0.1;2;2;0.1845;0.0555089285714286;0.1845
Main = FALSE;Ma + CCI;h1=Normal, Co=Normal;300;FALSE;0.1;2;2;0.189;0.049765873015873;0.189
Main = FALSE;CCI;h1=Binary, Co=Binary;300;FALSE;0.1;1;2;0.161;0.051875;0.161
Main = FALSE;Ma + CCI;h1=Binary, Co=Binary;300;FALSE;0.1;1;2;0.1515;0.0468928571428572;0.1515
Main = FALSE;CCI;h1=Binary, Co=Binary;300;FALSE;0.1;2;2;0.187;0.0559107142857143;0.187
Main = FALSE;Ma + CCI;h1=Binary, Co=Binary;300;FALSE;0.1;2;2;0.187;0.0523611111111111;0.187
Main = FALSE;CCI;h1=Normal, Co=Binary;300;FALSE;0.1;1;2;0.1475;0.0470625;0.1475
Main = FALSE;Ma + CCI;h1=Normal, Co=Binary;300;FALSE;0.1;1;2;0.167;0.0522142857142857;0.167
Main = FALSE;CCI;h1=Normal, Co=Binary;300;FALSE;0.1;2;2;0.1605;0.0430803571428571;0.1605
Main = FALSE;Ma + CCI;h1=Normal, Co=Binary;300;FALSE;0.1;2;2;0.1945;0.0483412698412699;0.1945
Main = FALSE;CCI;h1=Binary, Co=Normal;300;FALSE;0.1;1;2;0.16;0.05178125;0.16
Main = FALSE;Ma + CCI;h1=Binary, Co=Normal;300;FALSE;0.1;1;2;0.164;0.0523214285714286;0.164
Main = FALSE;CCI;h1=Binary, Co=Normal;300;FALSE;0.1;2;2;0.1765;0.0483125;0.1765
Main = FALSE;Ma + CCI;h1=Binary, Co=Normal;300;FALSE;0.1;2;2;0.193;0.0508968253968254;0.193
Main = FALSE;Ma;h1=Normal, Co=Normal;150;FALSE;0.1;1;2;0.163;0.0519583333333333;0.163
Main = FALSE;Ma + HCI + CCI;h1=Normal, Co=Normal;150;FALSE;0.1;1;2;0.442;0.0979270833333333;0.442
Main = FALSE;HCI + CCI;h1=Normal, Co=Normal;150;FALSE;0.1;1;2;0.3345;0.067625;0.3345
Main = FALSE;Ma;h1=Normal, Co=Normal;150;FALSE;0.1;2;2;0.1765;0.0539285714285714;0.1765
Main = FALSE;Ma + HCI + CCI;h1=Normal, Co=Normal;150;FALSE;0.1;2;2;0.6565;0.123536785714286;0.6565
Main = FALSE;HCI + CCI;h1=Normal, Co=Normal;150;FALSE;0.1;2;2;0.5295;0.100707792207792;0.5295
Main = FALSE;Ma;h1=Binary, Co=Binary;150;FALSE;0.1;1;2;0.1365;0.0448333333333333;0.1365
Main = FALSE;Ma + HCI + CCI;h1=Binary, Co=Binary;150;FALSE;0.1;1;2;0.601;0.0946354166666667;0.601
Main = FALSE;HCI + CCI;h1=Binary, Co=Binary;150;FALSE;0.1;1;2;0.3725;0.06640625;0.3725
Main = FALSE;Ma;h1=Binary, Co=Binary;150;FALSE;0.1;2;2;0.1685;0.0514642857142857;0.1685
Main = FALSE;Ma + HCI + CCI;h1=Binary, Co=Binary;150;FALSE;0.1;2;2;0.91;0.139106785714286;0.91
Main = FALSE;HCI + CCI;h1=Binary, Co=Binary;150;FALSE;0.1;2;2;0.8215;0.123175324675325;0.8215
Main = FALSE;Ma;h1=Normal, Co=Binary;150;FALSE;0.1;1;2;0.146;0.0499583333333333;0.146
Main = FALSE;Ma + HCI + CCI;h1=Normal, Co=Binary;150;FALSE;0.1;1;2;0.679;0.126916666666667;0.679
